Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
31003,0,,,,,,Windows 10,1909,Pro,2021/03/09,18363.144,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2020/07/14,18362.959,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2020/05/12,18362.836,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2020/03/12,18362.72,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2020/02/11,18362.657,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2019/12/10,18362.535,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2019/11/12,18362.476,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2019/09/10,18362.356,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2019/03/29,18362.3,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2019/07/09,18362.239,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2019/06/11,18362.175,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/01/14,17763.973,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/12/10,17763.914,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/11/12,17763.864,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/10/08,17763.805,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/09/10,17763.737,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/08/13,17763.678,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/07/09,17763.615,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/06/11,17763.557,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/05/19,17763.504,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/04/09,17763.437,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/03/12,17763.379,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2019/02/12,17763.316,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2019/01/08,17763.253,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2018/12/11,17763.194,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2018/11/13,17763.107,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2019/08/13,17134.95,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2019/07/09,17134.885,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2019/06/11,17134.829,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2019/05/19,17134.766,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2019/04/09,17134.706,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2018/08/14,17134.228,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2018/06/12,17134.112,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1803,Pro,1970/01/01,17134.1,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.64,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.15,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1709,Pro,2017/12/12,16299.125,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1703,Pro,2017/07/11,15063.483,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1703,Pro,2017/06/13,15063.413,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1703,Pro,2017/03/20,15063.0,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1607,Pro,2016/11/08,14393.447,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1511,Pro,2016/03/08,10586.164,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1511,Pro,1970/01/01,10586.0,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 10,1507,Pro,2015/07/29,10240.0,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 8,8,Pro,1970/01/01,9200.0,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31003,0,,,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,The DNS proxy agent encountered a network error while attempting to receive messages on the interface with IP address {param1}. The data is the error code.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/09/21,22000.978,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows Server 2022,21H2,Standard,2022/09/21,20348.1006,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H2,Pro,2022/09/21,19044.2006,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H2,Pro,2022/07/19,19044.1826,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2022/09/21,19043.2006,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2022/08/16,19043.1889,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 11,21H1,Pro,2022/07/19,19043.1826,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
31004,0,,,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,The DNS proxy agent was unable to allocate {param1} bytes of memory. This may indicate that the system is low on virtual memory; or that the memory manager has encountered an internal error.,{param1}
