Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1001,0,Information,Microsoft-Windows-WFP/Analytic,,,ut:AOAC,Windows 11,21H2,Pro,2022/06/21,22000.739,WFP: Packet Dropped - Filter Run-Time ID: {Timestamp}4; Layer Run-Time ID: {Timestamp}5,{Timestamp} | {Timestamp}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Trigger decrement due to flow deletion; counter value: {Counter}; local address: {LocalAddress}; remote address: {RemoteAddress}; protocol {IPProtocol},{Counter} | {LocalAddress} | {RemoteAddress} | {IPProtocol}
1040,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,,
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/05/11,19041.985,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/04/13,19041.928,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/03/09,19041.867,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/02/09,19041.804,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/01/12,19041.746,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
1041,0,Information,Microsoft-Windows-VPN/Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Connect occurred due to unexpected disconnect; counter value {Counter},{Counter}
