Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1073748859,0,,,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/05/11,19041.985,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/04/13,19041.928,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/03/09,19041.867,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/02/09,19041.804,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/01/12,19041.746,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2020/12/08,19041.685,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2020/11/10,19041.63,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2020/10/13,19041.572,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2020/09/08,19041.508,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2020/08/11,19041.45,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2020/07/14,19041.388,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2020/06/09,19041.329,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2020/05/27,19041.264,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2020/04/16,19041.208,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/07/13,19041.111,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/07/14,18363.959,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/06/09,18363.9,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/05/12,18363.836,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/04/14,18363.778,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/03/12,18363.72,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/02/11,18363.657,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/01/14,18363.592,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2019/12/10,18363.535,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2019/10/05,18363.418,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2021/04/13,18363.15,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2021/03/09,18363.144,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2020/07/14,18362.959,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2020/05/12,18362.836,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2020/03/12,18362.72,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2020/02/11,18362.657,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2019/12/10,18362.535,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2019/11/12,18362.476,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2019/09/10,18362.356,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2019/03/29,18362.3,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2019/07/09,18362.239,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2019/06/11,18362.175,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/01/14,17763.973,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/12/10,17763.914,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/11/12,17763.864,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/10/08,17763.805,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/09/10,17763.737,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/08/13,17763.678,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/07/09,17763.615,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/06/11,17763.557,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/05/19,17763.504,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/04/09,17763.437,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/03/12,17763.379,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2019/02/12,17763.316,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2019/01/08,17763.253,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2018/12/11,17763.194,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2018/11/13,17763.107,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2019/08/13,17134.95,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2019/07/09,17134.885,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2019/06/11,17134.829,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2019/05/19,17134.766,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2019/04/09,17134.706,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2019/03/12,17134.648,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2019/01/08,17134.523,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2018/09/11,17134.285,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2018/08/14,17134.228,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2018/06/12,17134.112,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1803,Pro,1970/01/01,17134.1,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.64,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1709,Pro,2017/11/14,16299.15,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1709,Pro,2017/12/12,16299.125,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1703,Pro,2017/07/11,15063.483,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1703,Pro,2017/06/13,15063.413,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1703,Pro,2017/03/20,15063.0,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1607,Pro,2016/11/08,14393.447,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1511,Pro,2016/03/08,10586.164,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1511,Pro,1970/01/01,10586.0,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 10,1507,Pro,2015/07/29,10240.0,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 8,8,Pro,1970/01/01,9200.0,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748859,0,,,,,,Windows 7,SP1,Ultimate,1970/01/01,7601.0,The {param1} service was successfully sent a {param2} control.,{param1} | {param2}
1073748860,0,,,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,The {param1} service entered the {param2} state.,{param1} | {param2}
1073748860,0,,,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,The {param1} service entered the {param2} state.,{param1} | {param2}
1073748860,0,,,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,The {param1} service entered the {param2} state.,{param1} | {param2}
1073748860,0,,,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,The {param1} service entered the {param2} state.,{param1} | {param2}
1073748860,0,,,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,The {param1} service entered the {param2} state.,{param1} | {param2}
1073748860,0,,,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,The {param1} service entered the {param2} state.,{param1} | {param2}
