Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
200,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_DriverPnP,,_BTHMINI_KEYWORD,Windows 11,24H2,Pro,2024/10/2,26100.1742,Bluetooth Transport Extensibility Miniport driver does not support Lower Filter Driver BthXDDI version Major({Major}) Minor({Minor}) Service({Service}).,{Major} | {Minor} | {Service}
201,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Bluetooth Transport Extensibility Miniport driver received a HCI Event Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
201,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 10,1809,Pro,2018/11/13,17763.107,Bluetooth Transport Extensibility Miniport driver received a HCI Event Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
201,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Bluetooth Transport Extensibility Miniport driver received a HCI Event Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
201,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 10,1809,Pro,2020/02/11,17763.1039,Bluetooth Transport Extensibility Miniport driver received a HCI Event Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
201,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Bluetooth Transport Extensibility Miniport driver received a HCI Event Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,24H2,Pro,2024/10/2,26100.1742,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,22H2,Pro,2022/12/20,22621.963,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,22H2,Pro,2022/11/15,22621.819,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,22H2,Pro,2022/10/18,22621.674,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,22H2,Pro,2022/09/20,22621.382,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,22H2,Pro,2023/03/21,22621.1413,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,22H2,Pro,2023/02/21,22621.1265,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,22H2,Pro,2023/01/17,22621.1105,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/09/20,22000.978,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/08/16,22000.856,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/07/19,22000.795,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/06/21,22000.739,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/05/17,22000.675,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/04/19,22000.613,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/03/15,22000.556,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/02/15,22000.493,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/01/11,22000.434,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2021/12/14,22000.376,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2021/11/09,22000.318,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2021/09/16,22000.194,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2023/03/21,22000.1696,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2023/02/21,22000.1574,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2023/01/17,22000.1455,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/12/20,22000.1335,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/11/15,22000.1219,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro,2022/10/18,22000.1098,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
202,0,Error,Microsoft-Windows-Bluetooth-BthMini/Operational,BthMini_ReadPump,,_BTHMINI_KEYWORD,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,Bluetooth Transport Extensibility Miniport driver received a Data Packet with invalid length- Expected Length (Min={ExpectedLengthMin} to Max={ExpectedLengthMax}) but Actual Length({ActualLength}).,{ExpectedLengthMin} | {ExpectedLengthMax} | {ActualLength}
