Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/09/10,18362.356,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/03/29,18362.3,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/07/09,18362.239,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/06/11,18362.175,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/12/08,18362.1256,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/11/10,18362.1198,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/10/13,18362.1139,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2020/09/08,18362.1082,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1903,Pro,2019/12/10,18362.1016,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/01/14,17763.973,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/12/10,17763.914,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/11/12,17763.864,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/10/08,17763.805,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/09/10,17763.737,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/08/13,17763.678,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/07/09,17763.615,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/06/11,17763.557,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/05/19,17763.504,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/04/09,17763.437,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/03/12,17763.379,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2022/11/15,17763.365,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2019/02/12,17763.316,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2019/01/08,17763.253,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2018/12/11,17763.194,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/11/10,17763.1577,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/10/13,17763.1518,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/09/08,17763.1457,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/08/11,17763.1397,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/07/14,17763.1339,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/06/09,17763.1282,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/05/12,17763.1217,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/04/14,17763.1158,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/03/12,17763.1098,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2018/11/13,17763.107,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1809,Pro,2020/02/11,17763.1039,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2019/08/13,17134.95,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2019/07/09,17134.885,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2019/06/11,17134.829,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2019/05/19,17134.766,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2019/04/09,17134.706,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2019/03/12,17134.648,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2019/01/08,17134.523,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2018/09/11,17134.285,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2018/08/14,17134.228,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2018/06/12,17134.112,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,2019/09/10,17134.1006,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1803,Pro,1970/01/01,17134.1,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1709,Pro,2017/11/14,16299.64,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1709,Pro,2017/11/14,16299.15,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1709,Pro,2017/12/12,16299.125,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1703,Pro,2017/07/11,15063.483,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1703,Pro,2017/06/13,15063.413,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1703,Pro,2017/03/20,15063.0,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1607,Pro,2016/11/08,14393.447,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1511,Pro,2016/03/08,10586.164,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1511,Pro,1970/01/01,10586.0,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 10,1507,Pro,2015/07/29,10240.0,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
14,0,Warning,System,Application initiated device background task,Stop,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Task {TriggerID} request was denied.  {Application} cannot access device {Device} in the background because: {Reason}.,{TriggerID} | {Application} | {Device} | {Reason}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,24H2,Pro,2024/10/2,26100.1742,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,22H2,Pro,2022/12/20,22621.963,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,22H2,Pro,2022/11/15,22621.819,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,22H2,Pro,2022/10/18,22621.674,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,22H2,Pro,2022/09/20,22621.382,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,22H2,Pro,2023/03/21,22621.1413,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,22H2,Pro,2023/02/21,22621.1265,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,22H2,Pro,2023/01/17,22621.1105,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/09/20,22000.978,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/08/16,22000.856,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/07/19,22000.795,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/06/21,22000.739,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/05/17,22000.675,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/04/19,22000.613,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/03/15,22000.556,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/02/15,22000.493,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/01/11,22000.434,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2021/12/14,22000.376,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2021/11/09,22000.318,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2021/09/16,22000.194,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2023/03/21,22000.1696,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2023/02/21,22000.1574,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2023/01/17,22000.1455,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/12/20,22000.1335,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/11/15,22000.1219,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro,2022/10/18,22000.1098,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
15,0,Warning,System,Application initiated device background task,Stop,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,Task {TriggerID} request failed.  {Application} cannot access device {Device} in the background because: {Error}.,{TriggerID} | {Application} | {Device} | {Error}
